Id,UID,UTC,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,Source,encounterCount,sightingNum,classifiedAs,classifierUsed,classifier2Used,voteList,spList,freqMax,freqMin,duration,freqBeg,freqEnd,freqRange,dcMean,dcStdDev,freqMean,freqStdDev,freqMedian,freqCenter,freqRelBW,freqMaxMinRatio,freqBegEndRatio,freqQuarter1,freqQuarter2,freqQuarter3,freqSpread,dcQuarter1Mean,dcQuarter2Mean,dcQuarter3Mean,dcQuarter4Mean,freqCOFM,freqStepUp,freqStepDown,freqNumSteps,freqSlopeMean,freqAbsSlopeMean,freqPosSlopeMean,freqNegSlopeMean,freqSlopeRatio,freqBegSweep,freqBegUp,freqBegDwn,freqEndSweep,freqEndUp,freqEndDwn,numSweepsUpDwn,numSweepsDwnUp,numSweepsUpFlat,numSweepsDwnFlat,numSweepsFlatUp,numSweepsFlatDwn,freqSweepUpPercent,freqSweepDwnPercent,freqSweepFlatPercent,numInflections,inflMaxDelta,inflMinDelta,inflMaxMinDelta,inflMeanDelta,inflStdDevDelta,inflMedianDelta,infldur,stepdur,freqPeak,bw3db,bw3dbLow,bw3dbHigh,bw10db,bw10dbLow,bw10dbHigh,rmsSignal,rmsNoise,snr,nCrossings,sweepRate,meanTimeZC,medianTimeZC,varianceTimeZC,whaleTrain,clickType,ici,offlineEventID,latitude,longitude
3770,3770,5/13/2014 17:25,965,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2820-B16h24m05s13may2014-Channel1-20140513_172555.csv              ,2820,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.25467-0.0-0.02667-0.104-0.0-0.23733-0.172-0.07733-0.128-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,16171.875,14296.875,0.235,14296.875,16125,1875,0,0,15392.26974,586.7620295,15421.875,15234.375,0.123076923,1.131147541,0.886627907,14906.25,15421.875,15890.625,984.375,0,0,0,0,0.1359375,0,0,0,8595.571096,9116.404429,9376.928219,-4687.5,-2.000411353,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,3771,5/13/2014 17:25,488,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2821-B16h24m05s13may2014-Channel1-20140513_172556.csv              ,2821,AutoEvent3          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.07067-0.0-0.012-0.32667-0.0-0.068-0.16267-0.06933-0.29067-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18609.375,17109.375,0.192,18609.375,17859.375,1500,0,0,17740.95395,482.9536659,17718.75,17859.375,0.083989501,1.087671233,1.041994751,17953.125,17156.25,17718.75,679.6875,0,0,0,0,0.178125,0,0,0,-4214.015152,13399.62121,16534.09091,-17613.63636,-0.938709677,0,0,1,2,1,0,2,2,0,0,0,0,40,60,0,4,0.053,0.011,4.818181818,0.028333333,0.02193931,0.021,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,3772,5/13/2014 17:25,402,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2822-B16h24m05s13may2014-Channel1-20140513_172556.csv              ,2822,AutoEvent3          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.008-0.0-0.08667-0.308-0.0-0.008-0.336-0.09333-0.16-)                                                                         ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,21140.625,19546.875,0.16,19968.75,21140.625,1593.75,0,0,20431.64063,615.9203765,20390.625,20343.75,0.078341014,1.081534772,0.944567627,19546.875,19781.25,21140.625,1101.5625,0,0,0,0,0.159375,0,0,0,7443.181818,17897.72727,23757.10227,-19602.27273,-1.211956522,0,0,1,0,0,1,3,3,0,0,0,0,63.63636364,36.36363636,0,6,0.042,0.011,3.818181818,0.0234,0.011326959,0.021,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,3773,5/13/2014 17:25,573,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2823-B16h24m05s13may2014-Channel1-20140513_172556.csv              ,2823,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.07067-0.0-0.136-0.16667-0.0-0.076-0.26133-0.11867-0.17067-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,21281.25,19640.625,0.266,19640.625,21234.375,1640.625,0,0,20331.12981,504.9562796,20062.5,20460.9375,0.080183276,1.08353222,0.924944812,20062.5,19921.875,20765.625,761.71875,0,0,0,0,0.159375,0,0,0,5813.44697,9135.416667,11678.79972,-5932.088745,-1.96875,2,1,0,2,1,0,2,1,0,0,0,0,77.77777778,22.22222222,0,3,0.128,0.064,2,0.096,0.045254834,0.096,11.27819549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,3774,5/13/2014 17:25,711,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2824-B16h24m05s13may2014-Channel1-20140513_172556.csv              ,2824,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.04533-0.0-0.1-0.15333-0.0-0.028-0.16933-0.252-0.252-)                                                                        ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,23437.5,22031.25,0.183,22031.25,23343.75,1406.25,0,0,22695.3125,445.0584608,22593.75,22734.375,0.06185567,1.063829787,0.9437751,22312.5,22546.875,23062.5,726.5625,0,0,0,0,0.1125,0,0,0,7414.215686,10213.3467,10702.44859,-11896.30682,-0.899644634,2,1,0,2,1,0,2,1,0,0,0,0,92.30769231,7.692307692,0,3,0.119,0.021,5.666666667,0.07,0.069296465,0.07,16.39344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,3775,5/13/2014 17:25,978,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2825-B16h24m05s13may2014-Channel1-20140513_172556.csv              ,2825,AutoEvent3          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.07733-0.0-0.05333-0.328-0.0-0.05067-0.156-0.04533-0.28933-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,19546.875,18796.875,0.204,19218.75,18796.875,750,0,0,19232.8125,170.7800048,19265.625,19171.875,0.039119804,1.039900249,1.02244389,19312.5,19312.5,19453.125,93.75,0,0,0,0,0.13125,0,0,0,-2014.802632,13954.09689,14177.91193,-16856.06061,-0.841116573,0,0,1,0,0,1,3,2,0,0,0,0,44.44444444,55.55555556,0,5,0.063,0.011,5.727272727,0.03725,0.021700614,0.0375,24.50980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,3776,5/13/2014 17:25,575,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2826-B16h24m05s13may2014-Channel1-20140513_172557.csv              ,2826,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.10933-0.0-0.16667-0.08533-0.0-0.33867-0.17333-0.012-0.11467-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,17484.375,15937.5,0.171,17484.375,16312.5,1546.875,0,0,16844.66912,530.3148533,16828.125,16710.9375,0.09256662,1.097058824,1.07183908,17437.5,16828.125,16312.5,1031.25,0,0,0,0,0.1171875,0,0,0,-6698.330966,11492.36506,19176.13636,-13229.59711,-1.449487555,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,3777,5/13/2014 17:25,938,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2827-B16h24m05s13may2014-Channel1-20140513_172557.csv              ,2827,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.24-0.0-0.04667-0.064-0.0-0.26667-0.05467-0.252-0.076-)                                                                       ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12890.625,11718.75,0.181,11718.75,12890.625,1171.875,0,0,12434.89583,355.83091,12492.1875,12304.6875,0.095238095,1.1,0.909090909,12187.5,12515.625,12750,457.03125,0,0,0,0,0.0796875,0,0,0,6454.712567,9462.733957,9664.163961,-25568.18182,-0.37797619,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,3778,5/13/2014 17:25,423,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2828-B16h24m05s13may2014-Channel1-20140513_172556.csv              ,2828,AutoEvent3          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.09333-0.0-0.03333-0.09067-0.0-0.06-0.45867-0.11867-0.14533-)                                                                 ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,16453.125,14578.125,0.352,16265.625,15656.25,1875,0,0,15758.27206,480.5989067,15656.25,15515.625,0.120845921,1.128617363,1.038922156,16218.75,15421.875,15468.75,703.125,0,0,0,0,0.3421875,0,0,0,-1769.11157,15379.64876,16040.99026,-21765.73427,-0.736983649,2,1,0,2,1,0,4,3,1,0,1,0,50,37.5,12.5,7,0.074,0.021,3.523809524,0.047833333,0.019944089,0.048,19.88636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,3779,5/13/2014 17:25,661,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2829-B16h24m05s13may2014-Channel1-20140513_172557.csv              ,2829,AutoEvent3          ,Sf                  ,NWAtlWhist.model                                                                                                                ,,(0.12-0.0-0.01733-0.08133-0.0-0.17867-0.016-0.57867-0.008-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12421.875,9656.25,0.192,9656.25,12421.875,2765.625,0,0,10638.15789,834.6549279,10406.25,11039.0625,0.250530786,1.286407767,0.777358491,9937.5,10406.25,10968.75,1125,0,0,0,0,0.253125,0,0,0,14300.55766,14300.55766,14300.55766,0,0,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,3780,5/13/2014 17:25,587,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2830-B16h24m05s13may2014-Channel1-20140513_172557.csv              ,2830,AutoEvent3          ,Dd                  ,NWAtlWhist.model                                                                                                                ,,(0.344-0.0-0.016-0.012-0.0-0.31733-0.06267-0.19867-0.04933-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12515.625,11156.25,0.17,11156.25,12515.625,1359.375,0,0,11586.39706,480.9644815,11390.625,11835.9375,0.114851485,1.121848739,0.891385768,11203.125,11531.25,11812.5,609.375,0,0,0,0,0.1265625,0,0,0,8500.53267,10054.15483,14843.75,-6214.488636,-2.388571429,2,1,0,2,1,0,2,1,1,0,1,0,63.15789474,21.05263158,15.78947368,3,0.054,0.02,2.7,0.037,0.024041631,0.037,17.64705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,3781,5/13/2014 17:25,387,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2831-B16h24m05s13may2014-Channel1-20140513_172558.csv              ,2831,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.24533-0.0-0.03467-0.06267-0.0-0.356-0.04267-0.212-0.04667-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13500,11765.625,0.223,11765.625,13453.125,1734.375,0,0,12413.35227,628.667204,12117.1875,12632.8125,0.13729128,1.147410359,0.87456446,11859.375,12140.625,12937.5,1031.25,0,0,0,0,0.178125,0,0,0,7493.4614,9969.11075,11459.81297,-12997.15909,-0.881716758,2,1,0,2,1,0,1,0,1,0,1,0,89.47368421,5.263157895,5.263157895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,3782,5/13/2014 17:25,717,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2832-B16h24m05s13may2014-Channel1-20140513_172558.csv              ,2832,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.26533-0.0-0.02533-0.092-0.0-0.25733-0.11067-0.17867-0.07067-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14765.625,13546.875,0.171,13546.875,14718.75,1218.75,0,0,14222.42647,420.9164969,14296.875,14156.25,0.086092715,1.089965398,0.920382166,13828.125,14296.875,14578.125,703.125,0,0,0,0,0.09375,0,0,0,7151.100852,9148.615057,10030.59441,-7990.056818,-1.255384615,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,3783,5/13/2014 17:25,610,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2833-B16h24m05s13may2014-Channel1-20140513_172558.csv              ,2833,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.2-0.0-0.04667-0.072-0.0-0.22667-0.244-0.10133-0.10933-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,16828.125,13921.875,0.448,13921.875,16640.625,2906.25,0,0,15643.02885,756.5973748,16031.25,15375,0.18902439,1.208754209,0.836619718,15187.5,16218.75,16218.75,1148.4375,0,0,0,0,0.2296875,0,0,0,5947.359958,10747.00111,11747.88371,-13027.5974,-0.901769018,2,1,0,2,1,0,3,2,1,0,1,0,86.20689655,10.34482759,3.448275862,5,0.256,0.011,23.27272727,0.08,0.117646363,0.0265,11.16071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,3784,5/13/2014 17:25,463,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2834-B16h24m05s13may2014-Channel1-20140513_172559.csv              ,2834,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.15333-0.0-0.06-0.10133-0.0-0.36133-0.176-0.07733-0.07067-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13593.75,12656.25,0.203,12703.125,13593.75,937.5,0,0,13010.15625,331.2730798,12890.625,13125,0.071428571,1.074074074,0.934482759,12703.125,12796.875,12984.375,597.65625,0,0,0,0,0.084375,0,0,0,4560.406699,10122.60766,10729.8951,-17613.63636,-0.609181141,0,0,1,2,1,0,1,1,1,0,1,0,86.66666667,6.666666667,6.666666667,2,0.18,0.18,1,0.18,0,0.18,9.852216749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,3785,5/13/2014 17:25,855,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2835-B16h24m05s13may2014-Channel1-20140513_172558.csv              ,2835,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.28933-0.0-0.024-0.10533-0.0-0.184-0.19067-0.16133-0.04533-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15000,13218.75,0.182,13218.75,15000,1781.25,0,0,14083.33333,563.0103894,14156.25,14109.375,0.126245847,1.134751773,0.88125,13687.5,14156.25,14343.75,632.8125,0,0,0,0,0.1453125,0,0,0,9901.403743,10904.07754,13603.58392,-8522.727273,-1.596153846,2,1,0,2,1,0,2,1,0,0,0,0,93.33333333,6.666666667,0,3,0.032,0.01,3.2,0.021,0.015556349,0.021,16.48351648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,3786,5/13/2014 17:25,941,5/13/2014 13:25,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2836-B16h24m05s13may2014-Channel1-20140513_172558.csv              ,2836,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.256-0.0-0.092-0.03067-0.0-0.19867-0.15467-0.14667-0.12133-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12375,11906.25,0.213,11906.25,12375,468.75,0,0,12147.32143,136.892428,12140.625,12140.625,0.038610039,1.039370079,0.962121212,12140.625,12093.75,12234.375,187.5,0,0,0,0,0.0421875,0,0,0,2066.761364,9183.238636,10227.27273,-11860.79545,-0.862275449,2,1,0,2,1,0,3,2,0,0,0,0,81.81818182,18.18181818,0,5,0.054,0.021,2.571428571,0.03725,0.018768324,0.037,23.4741784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,3787,5/13/2014 17:26,125,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2837-B16h24m05s13may2014-Channel1-20140513_172600.csv              ,2837,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.15867-0.0-0.05467-0.056-0.0-0.25333-0.22-0.108-0.14933-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13593.75,12750,0.202,12843.75,13125,843.75,0,0,13211.71875,278.4710573,13218.75,13171.875,0.06405694,1.066176471,0.978571429,12984.375,13546.875,13453.125,503.90625,0,0,0,0,0.1453125,0,0,0,1484.001196,9842.254785,11955.49242,-9925.426136,-1.204531902,0,0,1,0,0,1,2,1,0,0,0,0,53.33333333,46.66666667,0,3,0.086,0.021,4.095238095,0.0535,0.045961941,0.0535,14.85148515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,3788,5/13/2014 17:26,990,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2838-B16h24m05s13may2014-Channel1-20140513_172600.csv              ,2838,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.10933-0.0-0.11333-0.104-0.0-0.116-0.28133-0.08267-0.19333-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,16593.75,15703.125,0.212,15984.375,16265.625,890.625,0,0,16184.21053,225.261407,16218.75,16148.4375,0.055152395,1.056716418,0.982708934,15984.375,16125,16453.125,328.125,0,0,0,0,0.1359375,0,0,0,-1503.807607,11659.07118,9139.737216,-39488.63636,-0.231452338,0,0,1,0,0,1,2,0,0,2,2,0,64.70588235,23.52941176,11.76470588,4,0.096,0.01,9.6,0.042666667,0.046576103,0.022,18.86792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,3789,5/13/2014 17:26,10,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2839-B16h24m05s13may2014-Channel1-20140513_172601.csv              ,2839,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.00533-0.0-0.00133-0.33867-0.0-0.57467-0.004-0.00133-0.07467-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15984.375,10031.25,0.267,15984.375,10031.25,5953.125,0,0,13107.42188,1836.171282,13312.5,13007.8125,0.457657658,1.593457944,1.593457944,14718.75,13453.125,11718.75,2917.96875,0,0,0,0,0.46875,0,0,0,-24268.15711,24268.15711,0,-25371.25517,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,3790,5/13/2014 17:26,53,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2840-B16h24m05s13may2014-Channel1-20140513_172601.csv              ,2840,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.16133-0.0-0.01867-0.16533-0.0-0.17467-0.168-0.14933-0.16267-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18703.125,16921.875,0.32,16921.875,18609.375,1781.25,0,0,18163.30645,440.0380012,18140.625,17812.5,0.1,1.105263158,0.909319899,18000,17906.25,18562.5,539.0625,0,0,0,0,0.1921875,0,0,0,5366.950758,11048.76894,12311.78977,-14204.54545,-0.86675,2,1,0,0,0,1,2,1,0,1,0,1,80.95238095,14.28571429,4.761904762,3,0.213,0.011,19.36363636,0.112,0.14283557,0.112,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,3791,5/13/2014 17:26,405,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2841-B16h24m05s13may2014-Channel1-20140513_172601.csv              ,2841,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.26133-0.0-0.02667-0.028-0.0-0.37867-0.16667-0.08133-0.05733-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15046.875,12656.25,0.298,12937.5,15046.875,2390.625,0,0,13149.375,519.8900312,12984.375,13851.5625,0.172588832,1.188888889,0.859813084,13078.125,12656.25,13171.875,421.875,0,0,0,0,0.2953125,0,0,0,4979.370652,9737.89338,13585.1668,-5710.227273,-2.379093887,2,1,0,2,1,0,2,1,0,0,0,0,57.14285714,42.85714286,0,3,0.16,0.106,1.509433962,0.133,0.038183766,0.133,10.06711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,3792,5/13/2014 17:26,494,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2842-B16h24m05s13may2014-Channel1-20140513_172602.csv              ,2842,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.04533-0.0-0.00533-0.27733-0.0-0.13867-0.17467-0.11467-0.244-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18281.25,17718.75,0.169,17765.625,17953.125,562.5,0,0,17994.48529,164.7994217,17953.125,18000,0.03125,1.031746032,0.989556136,18000,18000,17953.125,140.625,0,0,0,0,0.0515625,0,0,0,1383.463542,20879.20218,22262.66572,-25994.31818,-0.856443534,2,1,0,0,0,1,1,2,1,0,0,1,57.14285714,28.57142857,14.28571429,4,0.096,0.021,4.571428571,0.046,0.04330127,0.021,23.66863905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,3793,5/13/2014 17:26,899,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2843-B16h24m05s13may2014-Channel1-20140513_172602.csv              ,2843,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.26533-0.0-0.072-0.028-0.0-0.23067-0.18533-0.10933-0.10933-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12890.625,12140.625,0.319,12703.125,12421.875,750,0,0,12459.67742,160.7565829,12421.875,12515.625,0.059925094,1.061776062,1.022641509,12187.5,12515.625,12515.625,234.375,0,0,0,0,0.084375,0,0,0,-520.0441919,9257.417929,9361.471861,-13332.90289,-0.702133057,0,0,1,2,1,0,2,2,0,0,0,0,73.68421053,26.31578947,0,4,0.14,0.021,6.666666667,0.078666667,0.059584674,0.075,12.53918495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,3794,5/13/2014 17:26,506,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2844-B16h24m05s13may2014-Channel1-20140513_172603.csv              ,2844,AutoEvent3          ,Dd                  ,NWAtlWhist.model                                                                                                                ,,(0.344-0.0-0.01333-0.14267-0.0-0.076-0.116-0.03867-0.26933-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,17812.5,15656.25,0.193,15656.25,17812.5,2156.25,0,0,16736.84211,666.305712,16546.875,16734.375,0.128851541,1.137724551,0.878947368,16265.625,16546.875,17203.125,1007.8125,0,0,0,0,0.1640625,0,0,0,11201.86237,13569.28662,13114.1377,-21306.81818,-0.615490196,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,3795,5/13/2014 17:26,891,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2845-B16h24m05s13may2014-Channel1-20140513_172603.csv              ,2845,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.11867-0.0-0.028-0.248-0.0-0.13333-0.104-0.13333-0.23467-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18328.125,17718.75,0.212,17718.75,18187.5,609.375,0,0,18044.64286,157.2068914,18046.875,18023.4375,0.033810143,1.034391534,0.974226804,18328.125,18093.75,17812.5,93.75,0,0,0,0,0.0984375,0,0,0,2125.94697,9699.337121,13139.20455,-10819.12879,-1.214442013,2,1,0,2,1,0,1,1,1,0,0,1,53.33333333,40,6.666666667,3,0.117,0.053,2.20754717,0.085,0.045254834,0.085,14.1509434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
