Id,UID,UTC,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,Source,encounterCount,sightingNum,classifiedAs,classifierUsed,classifier2Used,voteList,spList,freqMax,freqMin,duration,freqBeg,freqEnd,freqRange,dcMean,dcStdDev,freqMean,freqStdDev,freqMedian,freqCenter,freqRelBW,freqMaxMinRatio,freqBegEndRatio,freqQuarter1,freqQuarter2,freqQuarter3,freqSpread,dcQuarter1Mean,dcQuarter2Mean,dcQuarter3Mean,dcQuarter4Mean,freqCOFM,freqStepUp,freqStepDown,freqNumSteps,freqSlopeMean,freqAbsSlopeMean,freqPosSlopeMean,freqNegSlopeMean,freqSlopeRatio,freqBegSweep,freqBegUp,freqBegDwn,freqEndSweep,freqEndUp,freqEndDwn,numSweepsUpDwn,numSweepsDwnUp,numSweepsUpFlat,numSweepsDwnFlat,numSweepsFlatUp,numSweepsFlatDwn,freqSweepUpPercent,freqSweepDwnPercent,freqSweepFlatPercent,numInflections,inflMaxDelta,inflMinDelta,inflMaxMinDelta,inflMeanDelta,inflStdDevDelta,inflMedianDelta,infldur,stepdur,freqPeak,bw3db,bw3dbLow,bw3dbHigh,bw10db,bw10dbLow,bw10dbHigh,rmsSignal,rmsNoise,snr,nCrossings,sweepRate,meanTimeZC,medianTimeZC,varianceTimeZC,whaleTrain,clickType,ici,offlineEventID,latitude,longitude
20,4024,2017-04-15 04:30:10.069,69,2017-04-15 00:30:10.069,2023-08-30 05:01:53.797,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter20-T1-C__0__20170415_043000-Channel1-20170415_043010.csv                  ,20,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.124-0.0-0.01733-0.06133-0.0-0.404-0.15333-0.12533-0.11467-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13500.0,12750.0,0.214,12750.0,13078.125,750.0,0.0,0.0,13116.0714285714,196.438717270443,13078.125,13125.0,0.0571428571428571,1.05882352941176,0.974910394265233,13125.0,13359.375,13359.375,281.25,0.0,0.0,0.0,0.0,0.121875,0.0,0.0,0.0,1364.82007575757,12385.1799242424,13750.0,-12244.8442760943,-1.12292158968851,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,4025,2017-04-15 04:30:10.154,154,2017-04-15 00:30:10.154,2023-08-30 05:01:54.072,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter21-T1-C__0__20170415_043000-Channel1-20170415_043010.csv                  ,21,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.15867-0.0-0.08933-0.13467-0.0-0.18-0.19733-0.05333-0.18667-)                                                                 ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14484.375,13453.125,0.363,13968.75,13453.125,1031.25,0.0,0.0,13977.0220588235,228.905087910667,14015.625,13968.75,0.0738255033557047,1.07665505226481,1.0383275261324,13968.75,14109.375,13875.0,257.8125,0.0,0.0,0.0,0.0,0.215625,0.0,0.0,0.0,-2607.53533357288,10094.7718289616,13726.6002415459,-10479.4034090909,-1.30986466554365,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,25.0,70.8333333333333,4.16666666666667,5.0,0.096,0.032,3.0,0.05875,0.032055940687076,0.0535,13.7741046831956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,4026,2017-04-15 04:30:10.154,154,2017-04-15 00:30:10.154,2023-08-30 05:01:54.202,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter22-T1-C__0__20170415_043000-Channel1-20170415_043010.csv                  ,22,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.12133-0.0-0.16533-0.21733-0.0-0.328-0.06667-0.012-0.08933-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15468.75,13593.75,0.181,15328.125,13593.75,1875.0,0.0,0.0,14578.125,710.314802844925,14671.875,14531.25,0.129032258064516,1.13793103448276,1.12758620689655,15421.875,14671.875,13828.125,1453.125,0.0,0.0,0.0,0.0,0.1828125,0.0,0.0,0.0,-9513.37852025692,11111.3898838933,12784.0909090909,-12692.1651717847,-1.00724271517601,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.66666666666667,93.3333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,4027,2017-04-15 04:30:15.626,626,2017-04-15 00:30:15.626,2023-08-30 05:01:57.337,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter23-T1-C__0__20170415_043000-Channel1-20170415_043015.csv                  ,23,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.19067-0.0-0.01867-0.03333-0.0-0.484-0.06133-0.15067-0.06133-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13265.625,11812.5,0.203,11812.5,13031.25,1453.125,0.0,0.0,12868.5661764706,452.992263139399,13031.25,12539.0625,0.11588785046729,1.12301587301587,0.906474820143885,12421.875,13218.75,13125.0,375.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0,0.0,5472.25984408034,9467.28825317125,11951.6384778013,-7990.05681818182,-1.49581395348837,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61.5384615384615,38.4615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,4028,2017-04-15 04:30:16.874,874,2017-04-15 00:30:16.874,2023-08-30 05:01:58.087,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter24-T1-C__0__20170415_043000-Channel1-20170415_043016.csv                  ,24,AutoEvent3          ,Sf                  ,NWAtlWhist.model                                                                                                                ,,(0.17867-0.0-0.05333-0.07467-0.0-0.20933-0.116-0.30533-0.06267-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11671.875,9187.5,0.192,9187.5,11671.875,2484.375,0.0,0.0,9781.25,761.28911809084,9421.875,10429.6875,0.238202247191011,1.27040816326531,0.78714859437751,9187.5,9421.875,9796.875,492.1875,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,11511.0532849503,14218.2725362872,16823.0207292707,-11505.6818181818,-1.46214896214896,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,85.7142857142857,14.2857142857143,0.0,2.0,0.139,0.139,1.0,0.139,0.0,0.139,10.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4029,2017-04-15 04:30:17.621,621,2017-04-15 00:30:17.621,2023-08-30 05:01:58.359,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter25-T1-C__0__20170415_043000-Channel1-20170415_043017.csv                  ,25,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.13467-0.0-0.004-0.048-0.0-0.70933-0.004-0.08667-0.01333-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13781.25,9140.625,0.363,9140.625,13781.25,4640.625,0.0,0.0,10825.1008064516,1364.42679219889,10593.75,11460.9375,0.404907975460123,1.50769230769231,0.663265306122449,9703.125,10593.75,11531.25,1921.875,0.0,0.0,0.0,0.0,0.4125,0.0,0.0,0.0,11813.9975334743,11813.9975334743,15409.5620001838,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,78.3783783783784,10.8108108108108,10.8108108108108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,4030,2017-04-15 04:30:18.559,559,2017-04-15 00:30:18.559,2023-08-30 05:01:58.612,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter26-T1-C__0__20170415_043000-Channel1-20170415_043018.csv                  ,26,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.26533-0.0-0.03333-0.108-0.0-0.184-0.16667-0.07733-0.16533-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,16500.0,15000.0,0.171,15000.0,16500.0,1500.0,0.0,0.0,15672.7941176471,492.171086911208,15515.625,15750.0,0.0952380952380952,1.1,0.909090909090909,15234.375,15515.625,16171.875,843.75,0.0,0.0,0.0,0.0,0.1078125,0.0,0.0,0.0,8642.578125,9228.515625,9531.25,-4687.5,-2.03333333333333,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,4031,2017-04-15 04:30:27.327,327,2017-04-15 00:30:27.327,2023-08-30 05:02:04.225,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter27-T1-C__0__20170415_043000-Channel1-20170415_043027.csv                  ,27,AutoEvent3          ,Sf                  ,NWAtlWhist.model                                                                                                                ,,(0.012-0.0-0.00933-0.15467-0.0-0.07467-0.228-0.42267-0.09867-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13500.0,8765.625,0.214,8812.5,12656.25,4734.375,0.0,0.0,10933.59375,1713.47200972908,11156.25,11132.8125,0.425263157894737,1.54010695187166,0.696296296296296,9281.25,11015.625,12421.875,3199.21875,0.0,0.0,0.0,0.0,0.403125,1.0,0.0,1.0,16466.6756854257,27262.1302308802,27330.5036976912,-40482.9545454545,-0.675111389585074,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,0.192,0.192,1.0,0.192,0.0,0.192,9.34579439252336,4.67289719626168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,4032,2017-04-15 04:30:29.546,546,2017-04-15 00:30:29.546,2023-08-30 05:02:05.887,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter28-T1-C__0__20170415_043000-Channel1-20170415_043029.csv                  ,28,AutoEvent3          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.06-0.0-0.03467-0.18933-0.0-0.244-0.30133-0.04133-0.12933-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,10640.625,8531.25,0.192,10500.0,8906.25,2109.375,0.0,0.0,9448.66071428571,790.10435719656,8976.5625,9585.9375,0.220048899755501,1.24725274725275,1.17894736842105,10218.75,9000.0,8718.75,1371.09375,0.0,0.0,0.0,0.0,0.20625,0.0,0.0,0.0,-5914.13794538795,14644.4701132201,14186.7897727273,-16703.869047619,-0.849311601538773,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.2857142857143,85.7142857142857,0.0,2.0,0.021,0.021,1.0,0.021,0.0,0.021,10.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,4033,2017-04-15 04:30:31.231,231,2017-04-15 00:30:31.231,2023-08-30 05:02:06.742,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter29-T1-C__0__20170415_043000-Channel1-20170415_043031.csv                  ,29,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.116-0.0-0.03733-0.076-0.0-0.39067-0.06933-0.04-0.27067-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13312.5,9937.5,0.203,13312.5,10640.625,3375.0,0.0,0.0,11662.5,1162.87000690556,11789.0625,11625.0,0.290322580645161,1.33962264150943,1.2511013215859,12796.875,11812.5,10359.375,2050.78125,0.0,0.0,0.0,0.0,0.309375,0.0,0.0,0.0,-12952.302631579,20353.6184210526,70312.5,-18612.1323529412,-3.77777777777778,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.88235294117647,94.1176470588235,0.0,2.0,0.011,0.011,1.0,0.011,0.0,0.011,9.85221674876847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,4034,2017-04-15 04:30:49.973,973,2017-04-15 00:30:49.973,2023-08-30 05:02:20.375,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter30-T1-C__0__20170415_043000-Channel1-20170415_043049.csv                  ,30,AutoEvent3          ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.03067-0.0-0.08133-0.128-0.0-0.02-0.19333-0.15867-0.388-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,23203.125,22406.25,0.234,22406.25,23062.5,796.875,0.0,0.0,22866.847826087,229.052711890964,22875.0,22804.6875,0.0349434737923946,1.03556485355649,0.971544715447154,22500.0,23015.625,23109.375,351.5625,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0,0.0,2744.05991735537,9149.01859504132,10063.3741258741,-11742.4242424242,-0.857009925558313,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,78.5714285714286,21.4285714285714,0.0,3.0,0.065,0.009,7.22222222222222,0.037,0.0395979797464467,0.037,12.8205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,4035,2017-04-15 04:30:49.962,962,2017-04-15 00:30:49.962,2023-08-30 05:02:20.633,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter31-T1-C__0__20170415_043000-Channel1-20170415_043049.csv                  ,31,AutoEvent3          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.16533-0.0-0.06133-0.076-0.0-0.16533-0.344-0.06667-0.12133-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15750.0,14718.75,0.256,15421.875,14859.375,1031.25,0.0,0.0,15100.1420454545,293.731758034026,15023.4375,15234.375,0.0676923076923077,1.07006369426752,1.03785488958991,15515.625,14906.25,15046.875,433.59375,0.0,0.0,0.0,0.0,0.1640625,0.0,0.0,0.0,-183.17535958665,9483.77059768189,8138.02083333333,-16917.1554252199,-0.481051372336584,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,78.5714285714286,21.4285714285714,0.0,3.0,0.043,0.042,1.02380952380952,0.0425,0.000707106781186543,0.0425,11.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,4036,2017-04-15 04:30:49.973,973,2017-04-15 00:30:49.973,2023-08-30 05:02:20.966,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter32-T1-C__0__20170415_043000-Channel1-20170415_043049.csv                  ,32,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.152-0.0-0.05333-0.26533-0.0-0.12267-0.124-0.044-0.23867-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,19406.25,18421.875,0.225,18421.875,19359.375,984.375,0.0,0.0,19112.2159090909,264.446631863399,19148.4375,18914.0625,0.0520446096654275,1.05343511450382,0.951573849878935,18843.75,19171.875,19312.5,351.5625,0.0,0.0,0.0,0.0,0.0984375,0.0,0.0,0.0,4359.44264069264,9682.76515151515,10531.6558441558,-11178.9772727273,-0.942094754038845,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,4037,2017-04-15 04:30:49.973,973,2017-04-15 00:30:49.973,2023-08-30 05:02:21.233,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter33-T1-C__0__20170415_043000-Channel1-20170415_043049.csv                  ,33,AutoEvent3          ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.024-0.0-0.05067-0.11733-0.0-0.02-0.19467-0.15733-0.436-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,22640.625,21890.625,0.214,21890.625,22500.0,750.0,0.0,0.0,22316.9642857143,227.188943058887,22359.375,22265.625,0.0336842105263158,1.03426124197002,0.972916666666667,22078.125,22359.375,22640.625,375.0,0.0,0.0,0.0,0.0,0.103125,0.0,0.0,0.0,2709.51704545455,10848.7215909091,10429.4143356643,-16278.4090909091,-0.64069002550678,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,78.5714285714286,21.4285714285714,0.0,3.0,0.042,0.012,3.5,0.027,0.0212132034355964,0.027,14.018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,4038,2017-04-15 04:30:50.187,187,2017-04-15 00:30:50.187,2023-08-30 05:02:21.375,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter34-T1-C__0__20170415_043000-Channel1-20170415_043050.csv                  ,34,AutoEvent3          ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.01733-0.0-0.128-0.10533-0.0-0.04933-0.25467-0.06667-0.37867-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,20765.625,20062.5,0.244,20718.75,20109.375,703.125,0.0,0.0,20363.28125,199.792372696007,20343.75,20414.0625,0.034443168771527,1.03504672897196,1.03030303030303,20484.375,20250.0,20484.375,304.6875,0.0,0.0,0.0,0.0,0.121875,0.0,0.0,0.0,-2395.21574440053,9135.16963109355,9688.68371212121,-10199.9562937063,-0.949875022317443,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.3333333333333,66.6666666666667,0.0,2.0,0.084,0.084,1.0,0.084,0.0,0.084,8.19672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,4039,2017-04-15 04:30:50.198,198,2017-04-15 00:30:50.198,2023-08-30 05:02:21.516,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter35-T1-C__0__20170415_043000-Channel1-20170415_043050.csv                  ,35,AutoEvent3          ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.016-0.0-0.10533-0.08933-0.0-0.03067-0.24667-0.09067-0.42133-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,21328.125,20531.25,0.223,21328.125,20765.625,796.875,0.0,0.0,20865.7670454545,220.478876456394,20859.375,20929.6875,0.0380739081746921,1.03881278538813,1.02708803611738,20906.25,20718.75,21000.0,304.6875,0.0,0.0,0.0,0.0,0.103125,0.0,0.0,0.0,-2600.78463203463,9265.64754689755,9997.29437229437,-9584.42599067599,-1.04307700659591,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,31.25,68.75,0.0,2.0,0.084,0.084,1.0,0.084,0.0,0.084,8.96860986547085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4040,2017-04-15 04:30:52.661,661,2017-04-15 00:30:52.661,2023-08-30 05:02:21.775,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter36-T1-C__0__20170415_043000-Channel1-20170415_043052.csv                  ,36,AutoEvent3          ,Sf                  ,NWAtlWhist.model                                                                                                                ,,(0.092-0.0-0.016-0.072-0.0-0.21867-0.04133-0.46533-0.09467-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11343.75,8343.75,0.202,8343.75,11250.0,3000.0,0.0,0.0,10031.25,1013.49092591295,10007.8125,9843.75,0.304761904761905,1.35955056179775,0.741666666666667,9093.75,9937.5,10781.25,1687.5,0.0,0.0,0.0,0.0,0.234375,0.0,0.0,0.0,14332.88476874,15230.0139553429,18723.1691919192,-8522.72727272727,-2.19685185185185,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,84.2105263157895,10.5263157894737,5.26315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4041,2017-04-15 04:30:53.407,407,2017-04-15 00:30:53.407,2023-08-30 05:02:22.269,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter37-T1-C__0__20170415_043000-Channel1-20170415_043053.csv                  ,37,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.05733-0.0-0.07333-0.17867-0.0-0.10267-0.14-0.15467-0.29333-)                                                                 ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11250.0,10171.875,0.16,11250.0,10781.25,1078.125,0.0,0.0,10614.2578125,332.325237495684,10593.75,10710.9375,0.100656455142232,1.10599078341014,1.04347826086957,10687.5,10312.5,10500.0,503.90625,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,-2897.72727272727,14659.0909090909,17642.0454545455,-16459.5170454545,-1.07184466019418,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.3333333333333,66.6666666666667,0.0,2.0,0.064,0.064,1.0,0.064,0.0,0.064,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
